vector_size,function_name,time
100,dot_product,2.2e-6
100,dot_product,1.2e-6
100,dot_product,7.0e-7
100,dot_product,2.0e-7
100,dot_product,1.0e-7
100,dot_product,1.0e-7
100,dot_product,1.0e-7
100,dot_product,1.0e-7
100,dot_product,1.0e-7
100,dot_product,0.0
100,matrix_vector_multiply,0.0003105
100,matrix_vector_multiply,0.000313
100,matrix_vector_multiply,0.0002219
100,matrix_vector_multiply,0.0002603
100,matrix_vector_multiply,0.0002145
100,matrix_vector_multiply,0.0002548
100,matrix_vector_multiply,0.0002316
100,matrix_vector_multiply,0.0003416
100,matrix_vector_multiply,0.0002315
100,matrix_vector_multiply,0.0002466
200,dot_product,1.0e-7
200,dot_product,0.0
200,dot_product,0.0
200,dot_product,1.0e-7
200,dot_product,1.0e-7
200,dot_product,1.0e-7
200,dot_product,1.0e-7
200,dot_product,0.0
200,dot_product,1.0e-7
200,dot_product,1.0e-7
200,matrix_vector_multiply,0.0001955
200,matrix_vector_multiply,0.0002164
200,matrix_vector_multiply,0.0001734
200,matrix_vector_multiply,0.0002198
200,matrix_vector_multiply,0.0001057
200,matrix_vector_multiply,0.0001513
200,matrix_vector_multiply,7.31e-5
200,matrix_vector_multiply,3.07e-5
200,matrix_vector_multiply,8.98e-5
200,matrix_vector_multiply,0.0001303
300,dot_product,1.0e-7
300,dot_product,1.0e-7
300,dot_product,0.0
300,dot_product,0.0
300,dot_product,0.0
300,dot_product,1.0e-7
300,dot_product,1.0e-7
300,dot_product,0.0
300,dot_product,1.0e-7
300,dot_product,1.0e-7
300,matrix_vector_multiply,9.15e-5
300,matrix_vector_multiply,8.55e-5
300,matrix_vector_multiply,0.0001457
300,matrix_vector_multiply,0.0001032
300,matrix_vector_multiply,5.52e-5
300,matrix_vector_multiply,7.6e-5
300,matrix_vector_multiply,6.81e-5
300,matrix_vector_multiply,0.0001605
300,matrix_vector_multiply,0.0001509
300,matrix_vector_multiply,0.0001158
400,dot_product,0.0
400,dot_product,1.0e-7
400,dot_product,1.0e-7
400,dot_product,1.0e-7
400,dot_product,1.0e-7
400,dot_product,0.0
400,dot_product,0.0
400,dot_product,0.0
400,dot_product,1.0e-7
400,dot_product,1.0e-7
400,matrix_vector_multiply,9.89e-5
400,matrix_vector_multiply,0.0001385
400,matrix_vector_multiply,0.0001649
400,matrix_vector_multiply,0.0001347
400,matrix_vector_multiply,0.0001584
400,matrix_vector_multiply,0.0001614
400,matrix_vector_multiply,0.0001615
400,matrix_vector_multiply,7.58e-5
400,matrix_vector_multiply,0.000138
400,matrix_vector_multiply,7.06e-5
500,dot_product,1.0e-7
500,dot_product,1.0e-7
500,dot_product,1.0e-7
500,dot_product,1.0e-7
500,dot_product,1.0e-7
500,dot_product,0.0
500,dot_product,0.0
500,dot_product,1.0e-7
500,dot_product,0.0
500,dot_product,1.0e-7
500,matrix_vector_multiply,7.75e-5
500,matrix_vector_multiply,9.63e-5
500,matrix_vector_multiply,8.27e-5
500,matrix_vector_multiply,8.44e-5
500,matrix_vector_multiply,4.76e-5
500,matrix_vector_multiply,7.55e-5
500,matrix_vector_multiply,0.0002285
500,matrix_vector_multiply,0.000259
500,matrix_vector_multiply,0.0002064
500,matrix_vector_multiply,0.0002703
600,dot_product,1.0e-7
600,dot_product,1.0e-7
600,dot_product,1.0e-7
600,dot_product,1.0e-7
600,dot_product,0.0
600,dot_product,1.0e-7
600,dot_product,0.0
600,dot_product,1.0e-7
600,dot_product,1.0e-7
600,dot_product,1.0e-7
600,matrix_vector_multiply,0.0002567
600,matrix_vector_multiply,0.0002359
600,matrix_vector_multiply,0.0002716
600,matrix_vector_multiply,0.0001744
600,matrix_vector_multiply,0.0001939
600,matrix_vector_multiply,0.0002662
600,matrix_vector_multiply,0.0001793
600,matrix_vector_multiply,0.0001948
600,matrix_vector_multiply,0.0001521
600,matrix_vector_multiply,0.0002142
700,dot_product,1.0e-7
700,dot_product,1.0e-7
700,dot_product,0.0
700,dot_product,1.0e-7
700,dot_product,1.0e-7
700,dot_product,1.0e-7
700,dot_product,0.0
700,dot_product,1.0e-7
700,dot_product,1.0e-7
700,dot_product,1.0e-7
700,matrix_vector_multiply,0.0001395
700,matrix_vector_multiply,0.000195
700,matrix_vector_multiply,0.0002161
700,matrix_vector_multiply,0.0001583
700,matrix_vector_multiply,0.0001827
700,matrix_vector_multiply,0.0001692
700,matrix_vector_multiply,0.0001903
700,matrix_vector_multiply,0.0002116
700,matrix_vector_multiply,0.0002223
700,matrix_vector_multiply,0.0002874
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,dot_product,1.0e-7
800,matrix_vector_multiply,0.0002142
800,matrix_vector_multiply,0.0002277
800,matrix_vector_multiply,0.0002554
800,matrix_vector_multiply,0.0002769
800,matrix_vector_multiply,0.0002612
800,matrix_vector_multiply,0.0002347
800,matrix_vector_multiply,0.0002296
800,matrix_vector_multiply,0.0002525
800,matrix_vector_multiply,0.0002449
800,matrix_vector_multiply,0.0002538
900,dot_product,2.0e-7
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,dot_product,0.0
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,dot_product,1.0e-7
900,matrix_vector_multiply,0.0002424
900,matrix_vector_multiply,0.0002491
900,matrix_vector_multiply,0.0002144
900,matrix_vector_multiply,0.0002354
900,matrix_vector_multiply,0.0002206
900,matrix_vector_multiply,0.0002658
900,matrix_vector_multiply,0.0002469
900,matrix_vector_multiply,0.0003185
900,matrix_vector_multiply,0.0003072
900,matrix_vector_multiply,0.0003056
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,dot_product,0.0
1000,dot_product,1.0e-7
1000,dot_product,1.0e-7
1000,matrix_vector_multiply,0.0003015
1000,matrix_vector_multiply,0.0002958
1000,matrix_vector_multiply,0.0002651
1000,matrix_vector_multiply,0.0002684
1000,matrix_vector_multiply,0.0002559
1000,matrix_vector_multiply,0.0002959
1000,matrix_vector_multiply,0.0002726
1000,matrix_vector_multiply,0.0002877
1000,matrix_vector_multiply,0.000249
1000,matrix_vector_multiply,0.0003097
1100,dot_product,2.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,dot_product,1.0e-7
1100,matrix_vector_multiply,0.0003703
1100,matrix_vector_multiply,0.0002809
1100,matrix_vector_multiply,0.0003103
1100,matrix_vector_multiply,0.0003421
1100,matrix_vector_multiply,0.0002787
1100,matrix_vector_multiply,0.0003159
1100,matrix_vector_multiply,0.0003191
1100,matrix_vector_multiply,0.0002964
1100,matrix_vector_multiply,0.0002905
1100,matrix_vector_multiply,0.000296
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,2.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,dot_product,1.0e-7
1200,matrix_vector_multiply,0.000364
1200,matrix_vector_multiply,0.0003222
1200,matrix_vector_multiply,0.0004527
1200,matrix_vector_multiply,0.0003486
1200,matrix_vector_multiply,0.0003616
1200,matrix_vector_multiply,0.0003958
1200,matrix_vector_multiply,0.00032
1200,matrix_vector_multiply,0.0003792
1200,matrix_vector_multiply,0.0003677
1200,matrix_vector_multiply,0.0003347
1300,dot_product,1.0e-7
1300,dot_product,1.0e-7
1300,dot_product,1.0e-7
1300,dot_product,1.0e-7
1300,dot_product,2.0e-7
1300,dot_product,1.0e-7
1300,dot_product,1.0e-7
1300,dot_product,2.0e-7
1300,dot_product,1.0e-7
1300,dot_product,1.0e-7
1300,matrix_vector_multiply,0.0003825
1300,matrix_vector_multiply,0.0003766
1300,matrix_vector_multiply,0.0004124
1300,matrix_vector_multiply,0.0004257
1300,matrix_vector_multiply,0.000508
1300,matrix_vector_multiply,0.0003893
1300,matrix_vector_multiply,0.0003681
1300,matrix_vector_multiply,0.0003822
1300,matrix_vector_multiply,0.0004082
1300,matrix_vector_multiply,0.0003749
1400,dot_product,2.0e-7
1400,dot_product,2.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,dot_product,1.0e-7
1400,matrix_vector_multiply,0.0004253
1400,matrix_vector_multiply,0.0004547
1400,matrix_vector_multiply,0.0004554
1400,matrix_vector_multiply,0.0004326
1400,matrix_vector_multiply,0.0004823
1400,matrix_vector_multiply,0.0004523
1400,matrix_vector_multiply,0.0004414
1400,matrix_vector_multiply,0.000444
1400,matrix_vector_multiply,0.000524
1400,matrix_vector_multiply,0.0004294
1500,dot_product,2.0e-6
1500,dot_product,1.0e-7
1500,dot_product,2.0e-7
1500,dot_product,1.0e-7
1500,dot_product,2.0e-7
1500,dot_product,1.0e-7
1500,dot_product,1.0e-7
1500,dot_product,1.0e-7
1500,dot_product,1.0e-7
1500,dot_product,1.0e-7
1500,matrix_vector_multiply,0.0004973
1500,matrix_vector_multiply,0.0005644
1500,matrix_vector_multiply,0.0005457
1500,matrix_vector_multiply,0.0004833
1500,matrix_vector_multiply,0.0004878
1500,matrix_vector_multiply,0.0005354
1500,matrix_vector_multiply,0.0006457
1500,matrix_vector_multiply,0.0005311
1500,matrix_vector_multiply,0.000569
1500,matrix_vector_multiply,0.0004922
1600,dot_product,1.0e-7
1600,dot_product,2.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,dot_product,1.0e-7
1600,matrix_vector_multiply,0.000512
1600,matrix_vector_multiply,0.000579
1600,matrix_vector_multiply,0.0005296
1600,matrix_vector_multiply,0.0007189
1600,matrix_vector_multiply,0.0006793
1600,matrix_vector_multiply,0.0005747
1600,matrix_vector_multiply,0.0006287
1600,matrix_vector_multiply,0.00053
1600,matrix_vector_multiply,0.0005221
1600,matrix_vector_multiply,0.0005181
1700,dot_product,2.0e-7
1700,dot_product,2.0e-7
1700,dot_product,1.0e-7
1700,dot_product,1.0e-7
1700,dot_product,2.0e-7
1700,dot_product,2.0e-7
1700,dot_product,1.0e-7
1700,dot_product,2.0e-7
1700,dot_product,1.0e-7
1700,dot_product,1.0e-7
1700,matrix_vector_multiply,0.0006152
1700,matrix_vector_multiply,0.0006565
1700,matrix_vector_multiply,0.0005988
1700,matrix_vector_multiply,0.0005931
1700,matrix_vector_multiply,0.0005906
1700,matrix_vector_multiply,0.0006498
1700,matrix_vector_multiply,0.0005952
1700,matrix_vector_multiply,0.0006876
1700,matrix_vector_multiply,0.0005826
1700,matrix_vector_multiply,0.0005816
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,1.0e-7
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,2.0e-7
1800,dot_product,1.0e-7
1800,matrix_vector_multiply,0.0006629
1800,matrix_vector_multiply,0.0008101
1800,matrix_vector_multiply,0.0007355
1800,matrix_vector_multiply,0.0006653
1800,matrix_vector_multiply,0.0007431
1800,matrix_vector_multiply,0.0006409
1800,matrix_vector_multiply,0.0007685
1800,matrix_vector_multiply,0.0006667
1800,matrix_vector_multiply,0.0007101
1800,matrix_vector_multiply,0.0006595
1900,dot_product,1.0e-7
1900,dot_product,2.0e-7
1900,dot_product,2.0e-7
1900,dot_product,2.0e-7
1900,dot_product,1.0e-7
1900,dot_product,1.0e-7
1900,dot_product,2.0e-7
1900,dot_product,2.0e-7
1900,dot_product,1.0e-7
1900,dot_product,2.0e-7
1900,matrix_vector_multiply,0.000947
1900,matrix_vector_multiply,0.0008053
1900,matrix_vector_multiply,0.0008364
1900,matrix_vector_multiply,0.0007394
1900,matrix_vector_multiply,0.0007378
1900,matrix_vector_multiply,0.0007431
1900,matrix_vector_multiply,0.0007752
1900,matrix_vector_multiply,0.0007254
1900,matrix_vector_multiply,0.0008916
1900,matrix_vector_multiply,0.0007305
2000,dot_product,2.0e-7
2000,dot_product,2.0e-7
2000,dot_product,2.0e-7
2000,dot_product,1.0e-7
2000,dot_product,1.0e-7
2000,dot_product,1.0e-7
2000,dot_product,1.0e-7
2000,dot_product,1.0e-7
2000,dot_product,2.0e-7
2000,dot_product,1.0e-7
2000,matrix_vector_multiply,0.0008226
2000,matrix_vector_multiply,0.0008279
2000,matrix_vector_multiply,0.0008358
2000,matrix_vector_multiply,0.0008716
2000,matrix_vector_multiply,0.0007821
2000,matrix_vector_multiply,0.0008378
2000,matrix_vector_multiply,0.0008017
2000,matrix_vector_multiply,0.0007846
2000,matrix_vector_multiply,0.0008469
2000,matrix_vector_multiply,0.0007885
2100,dot_product,1.0e-7
2100,dot_product,1.0e-7
2100,dot_product,1.0e-7
2100,dot_product,1.0e-7
2100,dot_product,2.0e-7
2100,dot_product,2.0e-7
2100,dot_product,1.0e-7
2100,dot_product,2.0e-7
2100,dot_product,2.0e-7
2100,dot_product,2.0e-7
2100,matrix_vector_multiply,0.0009213
2100,matrix_vector_multiply,0.0008664
2100,matrix_vector_multiply,0.000902
2100,matrix_vector_multiply,0.000973
2100,matrix_vector_multiply,0.0009627
2100,matrix_vector_multiply,0.0010068
2100,matrix_vector_multiply,0.0009387
2100,matrix_vector_multiply,0.0008714
2100,matrix_vector_multiply,0.000884
2100,matrix_vector_multiply,0.0009029
2200,dot_product,2.0e-7
2200,dot_product,1.0e-7
2200,dot_product,1.0e-7
2200,dot_product,1.0e-7
2200,dot_product,2.0e-7
2200,dot_product,1.0e-7
2200,dot_product,1.0e-7
2200,dot_product,1.0e-7
2200,dot_product,1.0e-7
2200,dot_product,2.0e-7
2200,matrix_vector_multiply,0.0010671
2200,matrix_vector_multiply,0.0009925
2200,matrix_vector_multiply,0.0009616
2200,matrix_vector_multiply,0.0011326
2200,matrix_vector_multiply,0.0010422
2200,matrix_vector_multiply,0.0009631
2200,matrix_vector_multiply,0.0009423
2200,matrix_vector_multiply,0.0009562
2200,matrix_vector_multiply,0.0010732
2200,matrix_vector_multiply,0.0010914
2300,dot_product,2.0e-7
2300,dot_product,1.0e-7
2300,dot_product,2.0e-7
2300,dot_product,1.0e-7
2300,dot_product,2.0e-7
2300,dot_product,2.0e-7
2300,dot_product,1.0e-7
2300,dot_product,2.0e-7
2300,dot_product,2.0e-7
2300,dot_product,1.0e-7
2300,matrix_vector_multiply,0.0010014
2300,matrix_vector_multiply,0.0011671
2300,matrix_vector_multiply,0.0012435
2300,matrix_vector_multiply,0.0010751
2300,matrix_vector_multiply,0.0010105
2300,matrix_vector_multiply,0.0010707
2300,matrix_vector_multiply,0.0012826
2300,matrix_vector_multiply,0.0017904
2300,matrix_vector_multiply,0.0010881
2300,matrix_vector_multiply,0.0011751
2400,dot_product,1.0e-7
2400,dot_product,2.0e-7
2400,dot_product,2.0e-7
2400,dot_product,2.0e-7
2400,dot_product,1.0e-7
2400,dot_product,2.0e-7
2400,dot_product,1.0e-7
2400,dot_product,1.0e-7
2400,dot_product,2.0e-7
2400,dot_product,2.0e-7
2400,matrix_vector_multiply,0.001132
2400,matrix_vector_multiply,0.0011535
2400,matrix_vector_multiply,0.0011661
2400,matrix_vector_multiply,0.001084
2400,matrix_vector_multiply,0.001092
2400,matrix_vector_multiply,0.0010753
2400,matrix_vector_multiply,0.0011882
2400,matrix_vector_multiply,0.0010707
2400,matrix_vector_multiply,0.0011891
2400,matrix_vector_multiply,0.0012419
2500,dot_product,2.0e-7
2500,dot_product,1.0e-7
2500,dot_product,2.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,dot_product,1.0e-7
2500,matrix_vector_multiply,0.0012056
2500,matrix_vector_multiply,0.0013178
2500,matrix_vector_multiply,0.0013661
2500,matrix_vector_multiply,0.001393
2500,matrix_vector_multiply,0.0013828
2500,matrix_vector_multiply,0.0011739
2500,matrix_vector_multiply,0.0012421
2500,matrix_vector_multiply,0.0011442
2500,matrix_vector_multiply,0.0013176
2500,matrix_vector_multiply,0.0013234
2600,dot_product,2.0e-7
2600,dot_product,2.0e-7
2600,dot_product,2.0e-7
2600,dot_product,2.0e-7
2600,dot_product,2.0e-7
2600,dot_product,2.0e-7
2600,dot_product,1.0e-7
2600,dot_product,1.0e-7
2600,dot_product,2.0e-7
2600,dot_product,1.0e-7
2600,matrix_vector_multiply,0.0012764
2600,matrix_vector_multiply,0.0012773
2600,matrix_vector_multiply,0.0013762
2600,matrix_vector_multiply,0.0012627
2600,matrix_vector_multiply,0.0014627
2600,matrix_vector_multiply,0.0014632
2600,matrix_vector_multiply,0.0014141
2600,matrix_vector_multiply,0.0013124
2600,matrix_vector_multiply,0.0013441
2600,matrix_vector_multiply,0.0012762
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,1.0e-7
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,2.0e-7
2700,dot_product,1.0e-7
2700,matrix_vector_multiply,0.0013126
2700,matrix_vector_multiply,0.0013968
2700,matrix_vector_multiply,0.0013602
2700,matrix_vector_multiply,0.0015479
2700,matrix_vector_multiply,0.0016297
2700,matrix_vector_multiply,0.0013808
2700,matrix_vector_multiply,0.0014863
2700,matrix_vector_multiply,0.0013679
2700,matrix_vector_multiply,0.0013547
2700,matrix_vector_multiply,0.001412
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,1.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,dot_product,2.0e-7
2800,matrix_vector_multiply,0.0014963
2800,matrix_vector_multiply,0.0017345
2800,matrix_vector_multiply,0.0017105
2800,matrix_vector_multiply,0.0015564
2800,matrix_vector_multiply,0.0015933
2800,matrix_vector_multiply,0.001477
2800,matrix_vector_multiply,0.0015863
2800,matrix_vector_multiply,0.0014648
2800,matrix_vector_multiply,0.0016261
2800,matrix_vector_multiply,0.0017204
2900,dot_product,3.0e-7
2900,dot_product,2.0e-7
2900,dot_product,2.0e-7
2900,dot_product,2.0e-7
2900,dot_product,2.0e-7
2900,dot_product,2.0e-7
2900,dot_product,2.0e-7
2900,dot_product,1.0e-7
2900,dot_product,1.0e-7
2900,dot_product,2.0e-7
2900,matrix_vector_multiply,0.0017447
2900,matrix_vector_multiply,0.0017121
2900,matrix_vector_multiply,0.0017408
2900,matrix_vector_multiply,0.0015714
2900,matrix_vector_multiply,0.001711
2900,matrix_vector_multiply,0.0015673
2900,matrix_vector_multiply,0.0018025
2900,matrix_vector_multiply,0.0015796
2900,matrix_vector_multiply,0.0016167
2900,matrix_vector_multiply,0.0018818
3000,dot_product,4.0e-7
3000,dot_product,2.0e-7
3000,dot_product,2.0e-7
3000,dot_product,2.0e-7
3000,dot_product,2.0e-7
3000,dot_product,3.0e-7
3000,dot_product,1.3e-6
3000,dot_product,2.0e-7
3000,dot_product,2.0e-7
3000,dot_product,3.0e-7
3000,matrix_vector_multiply,0.0018173
3000,matrix_vector_multiply,0.0017723
3000,matrix_vector_multiply,0.0016768
3000,matrix_vector_multiply,0.0016821
3000,matrix_vector_multiply,0.001685
3000,matrix_vector_multiply,0.0018396
3000,matrix_vector_multiply,0.0018244
3000,matrix_vector_multiply,0.0017757
3000,matrix_vector_multiply,0.0019897
3000,matrix_vector_multiply,0.0017548
3100,dot_product,3.0e-7
3100,dot_product,2.0e-7
3100,dot_product,3.0e-7
3100,dot_product,2.0e-7
3100,dot_product,2.0e-7
3100,dot_product,2.0e-7
3100,dot_product,2.0e-7
3100,dot_product,3.0e-7
3100,dot_product,3.0e-7
3100,dot_product,2.0e-7
3100,matrix_vector_multiply,0.0023007
3100,matrix_vector_multiply,0.0020672
3100,matrix_vector_multiply,0.0018107
3100,matrix_vector_multiply,0.0020987
3100,matrix_vector_multiply,0.0018068
3100,matrix_vector_multiply,0.0019262
3100,matrix_vector_multiply,0.0019479
3100,matrix_vector_multiply,0.0018578
3100,matrix_vector_multiply,0.0018548
3100,matrix_vector_multiply,0.0019612
3200,dot_product,2.0e-7
3200,dot_product,3.0e-7
3200,dot_product,3.0e-7
3200,dot_product,2.0e-7
3200,dot_product,3.0e-7
3200,dot_product,2.0e-7
3200,dot_product,3.0e-7
3200,dot_product,3.0e-7
3200,dot_product,2.0e-7
3200,dot_product,3.0e-7
3200,matrix_vector_multiply,0.0019931
3200,matrix_vector_multiply,0.0018031
3200,matrix_vector_multiply,0.0019962
3200,matrix_vector_multiply,0.00188
3200,matrix_vector_multiply,0.0017965
3200,matrix_vector_multiply,0.0020681
3200,matrix_vector_multiply,0.0017927
3200,matrix_vector_multiply,0.0019663
3200,matrix_vector_multiply,0.0018896
3200,matrix_vector_multiply,0.0018392
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,2.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,dot_product,3.0e-7
3300,matrix_vector_multiply,0.0021646
3300,matrix_vector_multiply,0.0020102
3300,matrix_vector_multiply,0.002179
3300,matrix_vector_multiply,0.0021915
3300,matrix_vector_multiply,0.0020194
3300,matrix_vector_multiply,0.0020119
3300,matrix_vector_multiply,0.002006
3300,matrix_vector_multiply,0.0020108
3300,matrix_vector_multiply,0.0019632
3300,matrix_vector_multiply,0.0021242
3400,dot_product,5.0e-7
3400,dot_product,5.0e-7
3400,dot_product,5.0e-7
3400,dot_product,3.0e-7
3400,dot_product,3.0e-7
3400,dot_product,2.0e-7
3400,dot_product,3.0e-7
3400,dot_product,3.0e-7
3400,dot_product,3.0e-7
3400,dot_product,5.0e-7
3400,matrix_vector_multiply,0.0023359
3400,matrix_vector_multiply,0.0024388
3400,matrix_vector_multiply,0.0020457
